id,eigenkapital_2014,loehne_und_gehaelter_2014,gesamtbezuege_2014,anzahl_vorstaende_2014,jahresueberschuss_2014,anmerkungen_2014,eigenkapital_2013,loehne_und_gehaelter_2013,gesamtbezuege_2013,anzahl_vorstaende_2013,jahresueberschuss_2013,anmerkungen_2013,sparkasse,vergebene_kredite_2014,notleidende_kredite_2014,npl_quote_2014,vergebene_unternehmenskredite_2014,notleidende_unternehmenskredite_2014,npl_quote_unternehmen_2014,vergebene_privatkredite_2014,notleidende_privatkredite_2014,npl_quote_privat_2014,vergebene_kredite_2013,notleidende_kredite_2013,npl_quote_2013,vergebene_unternehmenskredite_2013,notleidende_unternehmenskredite_2013,npl_quote_unternehmen_2013,vergebene_privatkredite_2013,notleidende_privatkredite_2013,npl_quote_privat_2013,mitarbeiter_2013,mitarbeiter_2014,bilanzsumme_2013,bilanzsumme_2014,verband,state
241,82490057.0,12484936.0,512000.0,2.0,5306313.0,,77183744.0,11952077.0,461000.0,2.0,3216951.0,,Sparkasse im Landkreis Cham,2011800000.0,8628000.0,0.26,675600000.0,7486000.0,1.11,440600000.0,1142000.0,0.26,,,,,,,,,,386.0,379.0,1434093315.0,1513124473.0,SVB,Bayern
335,45258142.0,8664240.0,512000.0,2.0,1076355.0,,45135406.0,8473855.0,495000.0,2.0,953619.0,,Stadtsparkasse Gladbeck,889900000.0,15300000.0,9.25,217600000.0,10000000.0,4.6,453900000.0,42000000.0,9.25,,,,,,,,,,207.0,211.0,735300000.0,744900000.0,SVWL,Nordrhein-Westfalen
360,30517353.0,4755137.0,533000.0,2.0,297794.0,,30219559.0,4590233.0,471000.0,2.0,304882.0,Die Rücklage teilt sich auf in 25000€ in die freie und 54882 in die Sicherheitsrücklage.,Sparkasse Bergkamen-Bönen,670700000.0,1900000.0,0.96,81300000.0,300000.0,0.37,166300000.0,1600000.0,0.96,,,,,,,,,,110.0,109.0,586500000.0,585400000.0,SVWL,Nordrhein-Westfalen
361,36310846.0,5995445.0,533900.0,2.0,530985.0,,35779861.0,5829540.0,502000.0,2.0,423086.0,,Sparkasse Radevormwald-Hückeswagen,707200000.0,41100000.0,4.39,202300000.0,33700000.0,16.66,171000000.0,7500000.0,4.39,,,,,,,,,,154.0,156.0,561600000.0,536800000.0,RSGV,Nordrhein-Westfalen
259,85211530.0,13842553.0,535000.0,2.0,1827100.0,,83384430.0,13154297.0,513000.0,2.0,1734930.0,,Sparkasse Freising,1657200000.0,4000000.0,0.17,445200000.0,2900000.0,0.65,638500000.0,1100000.0,0.17,,,,,,,,,,362.0,358.0,1288587531.0,1344751261.0,SVB,Bayern
348,39381009.0,6692238.0,538000.0,2.0,226528.0,,39201668.0,6540968.0,520000.0,2.0,47187.0,,Stadtsparkasse Schwerte,748920000.0,40687000.0,1.59,285000000.0,36064000.0,12.65,290109000.0,4623000.0,1.59,,,,,,,,,,169.0,171.0,649500000.0,661200000.0,SVWL,Nordrhein-Westfalen
363,26124131.0,5909181.0,542000.0,2.0,594000.0,,25870642.0,5670271.0,535000.0,2.0,514000.0,,Städtische Sparkasse zu Schwelm,763241000.0,6725000.0,1.58,245622000.0,3025000.0,1.23,234656000.0,3700000.0,1.58,,,,,,,,,,150.0,145.0,559461000.0,590187000.0,SVWL,Nordrhein-Westfalen
384,29814792.0,4719783.0,543000.0,2.0,604021.0,,29460771.0,4579368.0,504000.0,2.0,601518.0,,Stadtsparkasse Sprockhövel,532000000.0,12000000.0,1.29,285600000.0,9600000.0,3.36,185800000.0,2400000.0,1.29,,,,,,,,,,116.0,109.0,420100000.0,436000000.0,SVWL,Nordrhein-Westfalen
365,18449537.0,4871383.0,547000.0,2.0,18583.0,,18430954.0,4573812.0,515000.0,2.0,17978.0,,Verbandssparkasse Goch-Kevelaer-Weeze,673763000.0,3032000.0,0.09,112948000.0,2839400.0,2.51,219717000.0,192600.0,0.09,,,,,,,,,,112.0,111.0,534900000.0,570300000.0,RSGV,Nordrhein-Westfalen
369,28131350.0,5020454.0,547000.0,2.0,505022.0,,27626328.0,4783737.0,502000.0,2.0,506118.0,,Stadtsparkasse Wetter,623600000.0,9500000.0,0.48,214200000.0,8700000.0,4.06,165800000.0,800000.0,0.48,,,,,,,,,,119.0,118.0,517003236.0,542812401.0,SVWL,Nordrhein-Westfalen
268,62514681.0,12818744.0,549000.0,2.0,978469.0,,61536211.0,12915493.0,529000.0,2.0,896246.0,Vermutlich Fehler in der Aufstellung der Bezüge,Sparkasse Kleve,1462470000.0,21600000.0,1.17,549510000.0,14440000.0,2.63,609880000.0,7160000.0,1.17,,,,,,,,,,339.0,335.0,1244750000.0,1250300000.0,RSGV,Nordrhein-Westfalen
246,101546822.0,15066209.0,552900.0,2.0,1222969.0,,100323852.0,15392508.0,531200.0,2.0,1615477.0,Spenden enthalten Volumen der Stiftung.,Stadtsparkasse Remscheid,1693400000.0,25000000.0,1.93,605800000.0,15000000.0,2.48,516900000.0,10000000.0,1.93,,,,,,,,,,386.0,382.0,1392000000.0,1420800000.0,RSGV,Nordrhein-Westfalen
253,104868079.0,11730184.0,553000.0,2.0,3122271.0,,101745807.0,11385999.0,448000.0,2.0,3388190.0,,Kreis- und Stadtsparkasse Kaufbeuren,1693000000.0,11600000.0,0.35,739000000.0,10100000.0,1.37,434500000.0,1500000.0,0.35,,,,,,,,,,346.0,336.0,1367158437.0,1407416306.0,SVB,Bayern
231,78637438.0,16650138.0,555000.0,2.5,1649119.0,Harald Weiß schied am 30.6.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,76988319.0,18787391.0,601000.0,3.0,1488319.0,,Wartburg-Sparkasse,1952762000.0,25863000.0,1.42,454332000.0,18387000.0,4.05,526166000.0,7476000.0,1.42,,,,,,,,,,418.0,392.0,1486000000.0,1559000000.0,SGVHT,Thüringen
294,49494047.0,9114511.0,556000.0,2.0,1516220.0,,47977827.0,8835722.0,536000.0,2.0,1547910.0,,Stadtsparkasse Bocholt,929000000.0,28700000.0,7.56,546000000.0,25600000.0,4.69,39700000.0,3000000.0,7.56,,,,,,,,,,237.0,237.0,1036100000.0,1059200000.0,SVWL,Nordrhein-Westfalen
273,65989058.0,11585055.0,558000.0,2.0,2103050.0,,63886007.0,11307046.0,573000.0,2.0,2718059.0,,Sparkasse Staufen-Breisach,1550100000.0,13428000.0,0.46,535084000.0,10864000.0,2.03,554001000.0,2566000.0,0.46,,,,,,,,,,307.0,304.0,1184300000.0,1223500000.0,SVBW,Baden-Württemberg
315,30412682.0,7517304.0,559000.0,2.0,778344.0,,29634338.0,7303632.0,522900.0,2.0,778774.0,,Sparkasse Olpe-Drolshagen-Wenden,1030000000.0,15500000.0,0.85,359000000.0,12600000.0,3.51,340500000.0,2900000.0,0.85,,,,,,,,,,196.0,200.0,868000000.0,862000000.0,SVWL,Nordrhein-Westfalen
313,47764294.0,8847798.0,560000.0,2.0,298532.0,,47465762.0,8327321.0,511000.0,2.0,246073.0,,Sparkasse Wittgenstein,993900000.0,23577790.0,2.06,278297000.0,15165774.0,5.45,408912659.0,8412016.0,2.06,,,,,,,,,,243.0,243.0,880300000.0,838800000.0,SVWL,Nordrhein-Westfalen
331,33409086.0,7178067.0,560300.0,2.0,193906.0,,33215180.0,7070027.0,569400.0,2.0,194479.0,,Sparkasse der Homburgischen Gemeinden,906000000.0,12600000.0,1.36,279500000.0,8400000.0,3.01,309100000.0,4200000.0,1.36,,,,,,,,,,176.0,172.0,781100000.0,757600000.0,RSGV,Nordrhein-Westfalen
309,54505171.0,8627201.0,568000.0,2.0,1848713.0,,53056459.0,8742370.0,582000.0,2.0,1916892.0,,Sparkasse Hattingen,1065800000.0,18100000.0,1.44,372000000.0,12900000.0,3.47,361800000.0,5200000.0,1.44,,,,,,,,,,214.0,212.0,905900000.0,906100000.0,SVWL,Nordrhein-Westfalen
271,51938153.0,9407149.0,568200.0,2.0,936460.0,,51001693.0,9026174.0,509900.0,2.0,884537.0,,Sparkasse Attendorn-Lennestadt-Kirchhundem,1303400000.0,30100000.0,2.3,345400000.0,20600000.0,5.96,399500000.0,9200000.0,2.3,,,,,,,,,,238.0,240.0,1182700000.0,1099700000.0,SVWL,Nordrhein-Westfalen
339,37392842.0,8517986.0,571000.0,2.0,550629.0,,36992213.0,8085254.0,540000.0,2.0,556190.0,,Stadtsparkasse Bad Oeynhausen,855430000.0,19960000.0,1.45,315770000.0,16060000.0,5.09,268490000.0,3900000.0,1.45,,,,,,,,,,208.0,208.0,726500000.0,739000000.0,SVWL,Nordrhein-Westfalen
217,92140636.0,15507707.0,572000.0,2.0,4048025.0,,88092611.0,14748811.0,532000.0,2.0,3833792.0,,Sparkasse Forchheim,1929535000.0,14052000.0,0.57,644874000.0,11645000.0,1.81,406188000.0,2324000.0,0.57,,,,,,,,,,428.0,414.0,1574332134.0,1639475086.0,SVB,Bayern
275,75167645.0,12713486.0,572000.0,2.0,1077694.0,,74089950.0,12858348.0,535000.0,2.0,1075190.0,Spenden incl. Ausschüttung einer sparkasseneigenen Stiftung,Kreis- und Stadtsparkasse Dillingen,1566000000.0,14500000.0,0.25,614000000.0,13700000.0,2.23,319000000.0,800000.0,0.25,,,,,,,,,,390.0,381.0,1182385266.0,1199819991.0,SVB,Bayern
189,104729490.0,17078933.0,574000.0,1.5,1989538.0,Kay Klingsieck war ab dem 01.11.2014 im Vorstand und Rainer Langkamp schied am 30.04.2014 aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,103037000.0,16664769.0,694000.0,2.0,1970296.0,,Sparkasse Gütersloh,2323200000.0,64033000.0,0.66,888900000.0,58400000.0,6.57,852000000.0,5589000.0,0.66,,,,,,,,,,397.0,397.0,1795000000.0,1859600000.0,SVWL,Nordrhein-Westfalen
354,34710622.0,5333232.0,574600.0,2.0,111356.0,,34599265.0,5092273.0,,2.0,108709.0,59800€von 61700€ Spenden gehen auf hauseigne Förderung zurück. ,Stadtsparkasse Wermelskirchen,717400000.0,14800000.0,1.49,240300000.0,10900000.0,4.54,254700000.0,3800000.0,1.49,,,,,,,,,,150.0,147.0,633600000.0,640600000.0,RSGV,Nordrhein-Westfalen
352,26907775.0,5000447.0,576000.0,2.0,359087.0,Fusioniert zu SPK an der Lippe,26548688.0,4682100.0,558000.0,2.0,859572.0,,Stadtsparkasse Werne,680300000.0,4200000.0,0.23,216500000.0,3700000.0,1.71,216800000.0,500000.0,0.23,,,,,,,,,,131.0,131.0,621800000.0,595900000.0,SVWL,Nordrhein-Westfalen
220,115504554.0,17524252.0,577000.0,2.0,3865022.0,,112292932.0,17203418.0,525000.0,2.0,3874825.0,Ausschüttung an Träger enthält noch abzuführende Steuern,Sparkasse Merzig-Wadern,1942100000.0,42600000.0,2.71,676400000.0,21800000.0,3.22,768300000.0,20800000.0,2.71,,,,,,,,,,431.0,436.0,1553000000.0,1581000000.0,SVSaar,Saarland
193,97074122.0,17658238.0,579000.0,2.0,3806322.0,,93267800.0,17442017.0,528000.0,2.0,3596420.0,,Kreissparkasse Kelheim,2141400000.0,6600000.0,0.13,822100000.0,5700000.0,0.69,689400000.0,900000.0,0.13,,,,,,,,,,538.0,528.0,1804347375.0,1846252313.0,SVB,Bayern
342,35211663.0,7113875.0,579000.0,2.0,566149.0,,34774314.0,6845656.0,559000.0,2.0,528317.0,,Sparkasse Werl,914500000.0,14900000.0,1.27,344700000.0,10300000.0,2.99,362700000.0,4600000.0,1.27,,,,,,,,,,169.0,167.0,713562000.0,742000000.0,SVWL,Nordrhein-Westfalen
254,49930755.0,10314352.0,588000.0,2.0,882075.0,,49048680.0,9969575.0,536000.0,2.0,869892.0,,Sparkasse Donnersberg,1567801000.0,49333000.0,3.76,337574000.0,34674000.0,10.27,389483000.0,14659000.0,3.76,,,,,,,,,,285.0,271.0,1355400000.0,1353100000.0,SVRP,Rheinland-Pfalz
210,101108167.0,14956975.0,593000.0,2.0,834196.0,,100273971.0,14275911.0,552000.0,2.0,1285878.0,,Sparkasse Günzburg-Krumbach,2233900000.0,14000000.0,0.37,655900000.0,11700000.0,1.78,617300000.0,2300000.0,0.37,,,,,,,,,,431.0,426.0,1647383840.0,1766818072.0,SVB,Bayern
347,38592717.0,5181366.0,597000.0,2.0,1028816.0,,37563901.0,4906795.0,581000.0,2.0,1021174.0,,Sparkasse Kierspe-Meinerzhagen,817000000.0,24100000.0,1.53,302600000.0,20400000.0,6.74,241100000.0,3700000.0,1.53,,,,,,,,,,145.0,146.0,661100000.0,672600000.0,SVWL,Nordrhein-Westfalen
264,110923934.0,12369044.0,599000.0,2.0,1020066.0,,110243427.0,11905115.0,527000.0,2.0,1148536.0,,Sparkasse Mansfeld-Südharz,1511000000.0,21400000.0,1.69,204900000.0,17200000.0,8.39,248800000.0,4200000.0,1.69,,,,,,,,,,332.0,317.0,1291500000.0,1364500000.0,OSV,Sachsen-Anhalt
202,101451366.0,15270908.0,600000.0,2.0,2600000.0,,99480995.0,14787570.0,602000.0,2.0,2027937.0,,Sparkasse Werra-Meißner,2145700000.0,40800000.0,0.2,745500000.0,30000000.0,4.02,531800000.0,1040000.0,0.2,,,,,,,,,,401.0,404.0,1696000000.0,1745400000.0,SGVHT,Hessen
187,117291738.0,15663938.0,601000.0,2.0,2440053.0,,114851685.0,15601761.0,553000.0,2.0,4820705.0,,Sparkasse Bensheim,2138700000.0,14300000.0,1.06,648300000.0,7900000.0,1.22,606300000.0,6400000.0,1.06,,,,,,,,,,427.0,424.0,1813083467.0,1829040805.0,SGVHT,Hessen
336,44246918.0,7365838.0,603000.0,2.92,949044.0,Fritz Lutzenberger und Alexander Schmitz schieden am 30.11.2014 den Vorstand. Alexander Schmitz kam am 1.12.2014 dazu. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,43297873.0,7055827.0,575000.0,3.0,1041906.0,Kulturstiftung der Kreissparkasse Schongau vorhanden,Kreissparkasse Schongau,899000000.0,3252000.0,0.49,356332000.0,1834000.0,0.51,286631000.0,1418000.0,0.49,,,,,,,,,,219.0,213.0,753724436.0,763793007.0,SVB,Bayern
310,46579408.0,6790644.0,603300.0,2.0,1068303.0,,45961106.0,6357905.0,583600.0,2.0,1137499.0,,Stadtsparkasse Gevelsberg,1063100000.0,26500000.0,1.78,494700000.0,22800000.0,4.61,207300000.0,3700000.0,1.78,,,,,,,,,,150.0,148.0,896100000.0,910700000.0,SVWL,Nordrhein-Westfalen
170,182759970.0,15392775.0,606000.0,2.0,7095430.0,,176664540.0,14626704.0,580000.0,2.0,7168427.0,,Sparkasse Starkenburg,2238400000.0,33200000.0,1.43,684300000.0,24600000.0,3.59,601000000.0,8600000.0,1.43,,,,,,,,,,416.0,414.0,1899775806.0,1948875761.0,SGVHT,Hessen
199,74819946.0,15003980.0,606000.0,2.0,2179940.0,Fusioniert zu Niederrheinische Sparkasse RheinLippe,72640006.0,14208388.0,588000.0,2.0,1731199.0,,Verbands-Sparkasse Wesel,1927000000.0,79500000.0,3.8,672900000.0,48500000.0,7.21,815100000.0,31000000.0,3.8,,,,,,,,,,406.0,403.0,1734686612.0,1698244149.0,RSGV,Nordrhein-Westfalen
281,43008010.0,11180963.0,606000.0,2.0,239386.0,,42768624.0,10779104.0,567000.0,2.0,231786.0,,Sparkasse Hochsauerland,1402819000.0,20487000.0,0.95,740402000.0,16096000.0,2.17,462040000.0,4391000.0,0.95,,,,,,,,,,307.0,305.0,1157800000.0,1166000000.0,SVWL,Nordrhein-Westfalen
214,99560739.0,19720896.0,610000.0,2.0,3533197.0,,96252542.0,18476436.0,622000.0,2.0,3378137.0,,Kreissparkasse Saarpfalz,2132165000.0,39006000.0,1.09,712934000.0,31302000.0,4.39,709383000.0,7703000.0,1.09,,,,,,,,,,462.0,451.0,1586541164.0,1688900000.0,SVSaar,Saarland
284,52300409.0,12125782.0,612000.0,3.0,1319160.0,,50981249.0,11803768.0,598000.0,3.0,1734661.0,,Kreissparkasse Saalfeld-Rudolstadt,1455855000.0,15663000.0,0.92,342783000.0,12682000.0,3.7,323481000.0,2981000.0,0.92,,,,,,,,,,314.0,302.0,1143187000.0,1158102000.0,SGVHT,Thüringen
274,62745391.0,11295237.0,613000.0,2.0,120000.0,,62745391.0,10892670.0,571000.0,2.0,120000.0,,Sparkasse Märkisches Sauerland Hemer-Menden,1415494000.0,39721000.0,2.25,580422000.0,28874000.0,4.97,482538000.0,10847000.0,2.25,,,,,,,,,,285.0,274.0,1179600000.0,1164313188.0,SVWL,Nordrhein-Westfalen
177,145782284.0,17866078.0,615000.0,2.0,5468711.0,,140813573.0,17117128.0,609000.0,2.0,3735971.0,,Sparkasse Bad Hersfeld-Rotenburg,2237700000.0,49800000.0,2.47,710200000.0,35700000.0,5.03,571500000.0,14100000.0,2.47,,,,,,,,,,495.0,484.0,1887468365.0,1844591311.0,SGVHT,Hessen
245,60001000.0,13893714.0,616000.0,2.0,1000000.0,,59001000.0,13462698.0,545000.0,2.0,1000000.0,Spenden enthalten Volumen der Stiftung.,Städtische Sparkasse Offenbach am Main,1642700000.0,12500000.0,0.37,419200000.0,9700000.0,2.31,516100000.0,1900000.0,0.37,,,,,,,,,,317.0,302.0,1384100000.0,1410300000.0,SGVHT,Hessen
280,57144170.0,11566615.0,616000.0,2.0,2376637.0,,56549535.0,10869330.0,576000.0,2.0,2348083.0,,Sparkasse Arnsberg-Sundern,1616400000.0,17700000.0,0.94,498200000.0,12600000.0,2.53,508800000.0,4800000.0,0.94,,,,,,,,,,293.0,286.0,1143400000.0,1129800000.0,SVWL,Nordrhein-Westfalen
173,75480000.0,14828254.0,617000.0,2.0,1200000.0,,74280000.0,14472226.0,614000.0,2.0,1730000.0,,Kreissparkasse Heidenheim,2251100000.0,33700000.0,1.77,606200000.0,20500000.0,3.38,740600000.0,13100000.0,1.77,,,,,,,,,,395.0,386.0,1923305350.0,1897230782.0,SVBW,Baden-Württemberg
197,79134635.0,15823470.0,621000.0,2.0,3161429.0,,78973206.0,15623137.0,604000.0,2.0,3409930.0,,Herner Sparkasse,2035507000.0,36106000.0,3.13,530608000.0,20328000.0,3.83,503646000.0,15778000.0,3.13,,,,,,,,,,427.0,418.0,1668873640.0,1619271043.0,SVWL,Nordrhein-Westfalen
215,72290651.0,17463958.0,623800.0,2.0,-13500000.0,Fusioniert zu Niederrheinische Sparkasse RheinLippe,85564245.0,16985035.0,610800.0,2.0,48051.0,,Sparkasse Dinslaken-Voerde-Hünxe,1841400000.0,135600000.0,4.54,645100000.0,103000000.0,15.97,707800000.0,32100000.0,4.54,1626589000.0,135592000.0,,710554000.0,105528000.0,,734598000.0,30064000.0,,439.0,429.0,1599011972.0,1537373039.0,RSGV,Nordrhein-Westfalen
222,82533677.0,13845639.0,624000.0,2.0,4125043.0,,80043634.0,13264200.0,581000.0,2.0,4096238.0,,Vereinigte Sparkasse im Märkischen Kreis,1852900000.0,78000000.0,2.03,897400000.0,67800000.0,7.56,493800000.0,10000000.0,2.03,,,,,,,,,,359.0,355.0,1541000000.0,1556100000.0,SVWL,Nordrhein-Westfalen
329,45470786.0,7109986.0,626000.0,2.0,1467396.0,,44703390.0,6809420.0,594000.0,2.0,1791727.0,,Sparkasse Beckum-Wadersloh,986300000.0,19100000.0,1.29,395300000.0,15300000.0,3.87,301600000.0,3900000.0,1.29,,,,,,,,,,194.0,192.0,779100000.0,781100000.0,SVWL,Nordrhein-Westfalen
286,74935438.0,11449175.0,630000.0,2.5,660821.0,Andreas Pöhlmann schied am 30.6.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,74274617.0,11283159.0,704000.0,3.0,696228.0,,Sparkasse Pfaffenhofen,1421500000.0,2700000.0,0.25,400800000.0,1400000.0,0.35,521200000.0,1300000.0,0.25,,,,,,,,,,338.0,327.0,1130400463.0,1173807826.0,SVB,Bayern
152,103003137.0,19639766.0,636000.0,2.0,1349251.0,,101653885.0,19992332.0,600000.0,2.0,1305622.0,Spenden incl. Ausschüttungen von 3 Stiftungen,Sparkasse Kulmbach-Kronach,2825000000.0,30200000.0,1.29,651800000.0,21800000.0,3.34,651700000.0,8400000.0,1.29,,,,,,,,,,645.0,614.0,2201175428.0,2265361110.0,SVB,Bayern
98,222918893.0,31640570.0,637000.0,2.0,3900000.0,,218996000.0,31370000.0,634700.0,2.0,3600000.0,,Sparkasse Gelsenkirchen,3784675000.0,51790000.0,1.0,1400001000.0,42526000.0,3.04,924954000.0,9258000.0,1.0,,,,,,,,,,837.0,820.0,3076923000.0,3135581462.0,SVWL,Nordrhein-Westfalen
240,68348543.0,15218983.0,637000.0,2.0,1451206.0,,66897337.0,14476668.0,617000.0,2.0,1523375.0,,Sparkasse Höxter,1681159000.0,42149165.0,2.19,666732330.0,29052026.0,4.36,597261958.0,13097139.0,2.19,,,,,,,,,,386.0,390.0,1452100000.0,1446800000.0,SVWL,Nordrhein-Westfalen
155,91808406.0,21023421.0,645000.0,2.0,692641.0,,91115764.0,21148748.0,832000.0,2.67,686045.0,Spenden incl. Ausschüttung einer sparkasseneigenen Stiftung,Sparkasse Bayreuth,2573597000.0,16250000.0,0.29,768718000.0,13975000.0,1.82,753906000.0,2195000.0,0.29,,,,,,,,,,573.0,569.0,2144164497.0,2172084302.0,SVB,Bayern
244,64973548.0,13168403.0,646000.0,2.0,1000000.0,Fusioniert zu SPK an der Lippe,63973548.0,11814634.0,629000.0,2.0,366487.0,,Sparkasse Lünen,1591190700.0,20940700.0,0.77,437483300.0,16729400.0,3.82,543419500.0,4211300.0,0.77,,,,,,,,,,325.0,318.0,1384100000.0,1353400000.0,SVWL,Nordrhein-Westfalen
200,102171610.0,20505078.0,658843.0,2.0,751591.0,,101420018.0,20639026.0,637480.0,2.0,759102.0,Keine Angaben zur Ausschüttung,Kreissparkasse Euskirchen,2172300000.0,39100000.0,1.8,649000000.0,24100000.0,3.71,833400000.0,15000000.0,1.8,,,,,,,,,,502.0,478.0,1699082342.0,1788541177.0,RSGV,Nordrhein-Westfalen
279,67744450.0,12910197.0,667000.0,2.0,920842.0,,66900000.0,12403934.0,625000.0,2.0,929759.0,,Stadtsparkasse Bottrop,1421100000.0,37100000.0,1.66,358000000.0,26300000.0,7.35,649600000.0,10800000.0,1.66,,,,,,,,,,308.0,309.0,1138902000.0,1195872000.0,SVWL,Nordrhein-Westfalen
256,55187180.0,11036028.0,669000.0,2.0,299572.0,,55037498.0,10581201.0,641000.0,2.0,299781.0,,Sparkasse Lippstadt,1729800000.0,12851000.0,0.59,649847000.0,9852000.0,1.52,504237000.0,2999000.0,0.59,,,,,,,,,,275.0,277.0,1352900000.0,1439000000.0,SVWL,Nordrhein-Westfalen
272,71434987.0,12971271.0,669500.0,2.0,1019223.0,,70715764.0,12044528.0,622700.0,2.0,1026923.0,,Sparkasse Gummersbach-Bergneustadt,1504690000.0,35567000.0,1.61,493361000.0,26088000.0,5.29,587498000.0,9479000.0,1.61,,,,,,,,,,285.0,281.0,1180005000.0,1192747000.0,RSGV,Nordrhein-Westfalen
195,82272096.0,15165960.0,671000.0,3.0,1787251.0,,80484845.0,14807026.0,738000.0,3.0,1708640.0,,Kreissparkasse Freudenstadt,2044000000.0,80000000.0,1.34,608000000.0,73000000.0,12.01,522000000.0,7000000.0,1.34,,,,,,,,,,416.0,412.0,1755849582.0,1714618262.0,SVBW,Baden-Württemberg
252,79475488.0,9728629.0,679700.0,2.0,3328153.0,,76147335.0,9156601.0,660900.0,2.0,3523186.0,,Stadt-Sparkasse Langenfeld,1575218000.0,76928000.0,2.73,838022000.0,64132000.0,7.65,466942000.0,12769000.0,2.73,,,,,,,,,,245.0,254.0,1360593000.0,1337593000.0,RSGV,Nordrhein-Westfalen
175,89207225.0,18702684.0,681000.0,2.0,1041109.0,,88166116.0,18115870.0,759000.0,2.0,1029381.0,,Sparkasse Witten,2362100000.0,109300000.0,1.73,1106700000.0,96700000.0,8.74,704900000.0,12200000.0,1.73,,,,,,,,,,467.0,463.0,1847987564.0,1971945740.0,SVWL,Nordrhein-Westfalen
96,199791250.0,27670265.0,682000.0,2.0,5000000.0,,194794000.0,26231000.0,734000.0,2.0,5000000.0,,Sparkasse Zollernalb,3803700000.0,83800000.0,1.57,1013100000.0,61100000.0,6.03,1423800000.0,22400000.0,1.57,,,,,,,,,,794.0,804.0,3274387000.0,3214769107.0,SVBW,Baden-Württemberg
168,128956000.0,22702313.0,686000.0,2.5,3600000.0,Ilona Roth kam erst am 1.7.2014 in den Vorstand. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,125793000.0,21576000.0,678000.0,2.3,3700000.0,,Sparkasse Gießen,2552200000.0,42500000.0,1.63,771800000.0,30100000.0,3.9,754000000.0,12300000.0,1.63,,,,,,,,,,595.0,628.0,1930104000.0,2071811000.0,SGVHT,Hessen
267,84085629.0,12137408.0,686000.0,3.0,3081260.0,,81004369.0,12519619.0,792000.0,3.9,3467122.0,Fusion in 2013 - Spenden incl. Ausschüttungen von 3 Stiftungen,Sparkasse Aichach-Schrobenhausen,1634825000.0,1229000.0,0.1,396100000.0,852000.0,0.22,391682000.0,377000.0,0.1,,,,,,,,,,390.0,377.0,1241125705.0,1247842827.0,SVB,Bayern
243,71319213.0,13490471.0,689000.0,2.0,3475125.0,,68734553.0,12843271.0,654000.0,2.0,2930815.0,,Sparkasse Niederlausitz mit Sitz in Senftenberg,2280600000.0,19200000.0,1.64,376800000.0,13100000.0,3.48,373000000.0,6100000.0,1.64,,,,,,,,,,342.0,335.0,1429581000.0,1466100000.0,OSV,Brandenburg
191,122420196.0,19008098.0,690000.0,2.0,1767705.0,,120652491.0,18516198.0,,2.0,1278368.0,,Sparkasse Rotenburg-Bremervörde,2165400000.0,40000000.0,0.99,1020700000.0,33800000.0,3.31,628800000.0,6200000.0,0.99,,,,,,,,,,501.0,471.0,1789544317.0,1818516804.0,SVN,Niedersachsen
251,52850065.0,9773839.0,690000.0,2.0,477370.0,,52372695.0,9341296.0,642000.0,2.0,526766.0,,Kreissparkasse Halle,1623300000.0,17800000.0,1.58,758500000.0,10700000.0,1.41,450600000.0,7100000.0,1.58,,,,,,,,,,253.0,245.0,1360200000.0,1412600000.0,SVWL,Nordrhein-Westfalen
192,54825516.0,19357027.0,694000.0,3.0,2164949.0,,52660567.0,19044677.0,625000.0,3.0,2032974.0,,Sparkasse Jena-Saale-Holzland,2268920000.0,42190000.0,0.57,734610000.0,38920000.0,5.3,573800000.0,3270000.0,0.57,,,,,,,,,,495.0,479.0,1812359642.0,1878668385.0,SGVHT,Thüringen
171,88125000.0,17518377.0,699000.0,2.0,2012000.0,,86113000.0,17327977.0,620000.0,2.0,2035000.0,,Kreissparkasse Schwalm-Eder,2296900000.0,22300000.0,1.36,690100000.0,13100000.0,1.9,677400000.0,9200000.0,1.36,,,,,,,,,,453.0,445.0,1953335528.0,1970719898.0,SGVHT,Hessen
179,98722048.0,18303383.0,701000.0,2.33,589718.0,Bernd Sellmer schied am 30.4.2014 aus dem Vorstand aus. Aus diesem Grund ergibt sich eine Kommazahl bei den Vorständen.,98132329.0,17963064.0,735000.0,3.0,512811.0,,Sparkasse im Landkreis Schwandorf,2379060000.0,10850000.0,0.23,776170000.0,9120000.0,1.18,748940000.0,1730000.0,0.23,,,,,,,,,,562.0,534.0,1907204475.0,1904188855.0,SVB,Bayern
149,181901101.0,19502154.0,704600.0,2.0,7000000.0,,177901000.0,18696000.0,709900.0,2.0,7000000.0,,Sparkasse Dieburg,3311400000.0,37600000.0,0.88,632200000.0,26900000.0,4.25,1176300000.0,10300000.0,0.88,,,,,,,,,,512.0,524.0,2245820000.0,2230185000.0,SGVHT,Hessen
